time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,solve_status
2021-02-07 00:00:00,1,79,0.0,0.0,0.0,0.062,optimal
2021-02-07 00:30:00,1,79,0.0,0.0,0.0,0.1625,optimal
2021-02-07 01:00:00,1,79,0.0,0.0,0.0,0.10890000000000001,optimal
2021-02-07 01:30:00,1,79,0.0,0.0,0.0,0.0955,optimal
2021-02-07 02:00:00,1,79,0.0,0.0,0.0,0.1759,optimal
2021-02-07 02:30:00,1,79,0.0,0.0,0.0,0.062,optimal
2021-02-07 03:00:00,1,79,0.0,0.0,0.0,0.1625,optimal
2021-02-07 03:30:00,1,79,0.0,0.0,0.0,0.10890000000000001,optimal
2021-02-07 04:00:00,1,79,0.0,0.0,0.0,0.12229999999999999,optimal
2021-02-07 04:30:00,1,79,0.0,0.0,0.0,0.14909999999999998,optimal
2021-02-07 05:00:00,1,79,0.0,0.0,0.0,0.062,optimal
2021-02-07 05:30:00,1,79,0.0,0.0,0.0,0.1759,optimal
2021-02-07 06:00:00,1,79,0.0,0.0,0.0,0.0955,optimal
2021-02-07 06:30:00,1,79,1.1418942477731187,0.0,0.0,0.12229999999999999,optimal
2021-02-07 07:00:00,1,79,2.0,0.0,2.5213313032427203,0.1557666666666667,optimal
2021-02-07 07:30:00,1,79,0.0,0.0,0.0,0.1753,optimal
2021-02-07 08:00:00,1,79,0.0,0.0,0.0,0.2107333333333333,optimal
2021-02-07 08:30:00,1,79,0.0,0.0,0.0,0.1522,optimal
2021-02-07 09:00:00,1,79,0.0,0.0,0.0,1.9851333333333328,optimal
2021-02-07 09:30:00,1,79,0.0,0.0,0.0,0.4557333333333333,optimal
2021-02-07 10:00:00,1,79,0.0,0.0,0.0,0.4063,optimal
2021-02-07 10:30:00,1,79,0.0,0.0,0.0,0.6848,optimal
2021-02-07 11:00:00,1,79,0.0,0.0,0.0,2.1193,optimal
