time,run,dwelling_id,hp_elec_kw,boiler_gas_kw,ev_charge_kw,appliance_kw,tariff_elec_price,tariff_gas_price,tariff_offset_steps,Tin_C,T_tank_C,V_stor_m3,Q_hp_space_w,Q_bo_space_w,Q_hp_hw_w,Q_bo_hw_w,ev_soc_kwh,solve_status
2021-02-07 00:00:00,1,10,0.0,0.0,0.0,0.14026666666666668,9.261,6.0,0,21.0,55.0,0.12,0.0,0.0,0.0,0.0,47.952,optimal
2021-02-07 00:30:00,1,10,0.0,0.0,0.0,0.065,10.3635,6.0,0,20.891586684360124,55.0,0.12,0.0,0.0,0.0,0.0,47.904047999999996,optimal
2021-02-07 01:00:00,1,10,0.0,0.0,0.0,0.07440000000000001,8.274,6.0,0,20.77125068445948,55.0,0.12,0.0,0.0,0.0,0.0,47.856143952,optimal
2021-02-07 01:30:00,1,10,0.0,0.0,0.0,0.1615,7.7175,6.0,0,20.651534712227484,55.0,0.12,0.0,0.0,0.0,0.0,47.80828780804799,optimal
2021-02-07 02:00:00,1,10,0.0,0.0,0.0,0.1365,6.615,6.0,0,20.536689136749576,55.0,0.12,0.0,0.0,0.0,0.0,47.76047952023995,optimal
2021-02-07 02:30:00,1,10,0.0,0.0,0.0,0.0815,6.174,6.0,0,20.42107088265768,55.0,0.12,0.0,0.0,0.0,0.0,47.712719040719705,optimal
2021-02-07 03:00:00,1,10,2.0,0.0,0.0,0.18830000000000002,3.906,6.0,0,20.302816636787853,55.0,0.12,7000.0,0.0,0.0,0.0,47.66500632167899,optimal
2021-02-07 03:30:00,1,10,2.0,0.0,0.0,0.1026,2.3415,6.0,0,20.540175623769045,55.0,0.12,7000.0,0.0,0.0,0.0,47.61734131535731,optimal
2021-02-07 04:00:00,1,10,2.0,0.0,0.0,0.186,2.205,6.0,0,20.771130556309842,55.0,0.12,7000.0,0.0,0.0,0.0,47.56972397404195,optimal
2021-02-07 04:30:00,1,10,2.0,0.0,2.2265416582366457,0.065,0.882,6.0,0,21.004186923076862,55.0,0.12,7000.0,0.0,0.0,0.0,48.579761537730306,optimal
2021-02-07 05:00:00,1,10,2.0,0.0,0.0,0.109,1.5435,6.0,0,21.22947367081267,55.0,0.12,7000.0,0.0,0.0,0.0,48.53118177619257,optimal
2021-02-07 05:30:00,1,10,2.0,0.0,0.0,0.1984,1.5435,6.0,0,21.455301270202686,55.0,0.12,7000.0,0.0,0.0,0.0,48.48265059441637,optimal
2021-02-07 06:00:00,1,10,2.0,0.0,0.0,0.065,5.0715,6.0,0,21.68393662225337,55.0,0.12,7000.0,0.0,0.0,0.0,48.434167943821954,optimal
2021-02-07 06:30:00,1,10,0.7490689807252668,0.0,0.0,0.2204,5.376,6.0,0,21.904214689109956,55.0,0.12,2621.7414325384343,0.0,0.0,0.0,48.38573377587813,optimal
