,Q_hp,Q_bo,Tin,T_set,T_low,T_high,Pe_hp,Pg_bo
2022-01-03 00:00:00,0.0,0.0,21.0,15.0,15.0,,0.0,0.0
2022-01-03 00:30:00,0.0,0.0,20.855612648221342,15.0,15.0,,0.0,0.0
2022-01-03 01:00:00,0.0,0.0,20.713530284803696,15.0,15.0,,0.0,0.0
2022-01-03 01:30:00,0.0,0.0,20.569575380240806,15.0,15.0,,0.0,0.0
2022-01-03 02:00:00,4000.0,0.0,20.41902705557392,15.0,15.0,,1142.857142857143,0.0
2022-01-03 02:30:00,4000.0,0.0,20.504097881001897,15.0,15.0,,1142.857142857143,0.0
2022-01-03 03:00:00,4000.0,0.0,20.5905315029663,15.0,15.0,,1142.857142857143,0.0
2022-01-03 03:30:00,4000.0,0.0,20.678035081982507,15.0,15.0,,1142.857142857143,0.0
2022-01-03 04:00:00,4000.0,0.0,20.766279725279155,15.0,15.0,,1142.857142857143,0.0
2022-01-03 04:30:00,4000.0,0.0,20.85414992616517,15.0,15.0,,1142.857142857143,0.0
2022-01-03 05:00:00,4000.0,0.0,20.940385302534754,15.0,15.0,,1142.857142857143,0.0
2022-01-03 05:30:00,0.0,0.0,21.02472855981695,15.0,15.0,,0.0,0.0
2022-01-03 06:00:00,0.0,0.0,20.869731778475245,21.0,20.0,22.0,0.0,0.0
2022-01-03 06:30:00,0.0,0.0,20.714557093354983,21.0,20.0,22.0,0.0,0.0
2022-01-03 07:00:00,0.0,0.0,20.55825799738635,21.0,20.0,22.0,0.0,0.0
2022-01-03 07:30:00,0.0,0.0,20.403061262239476,21.0,20.0,22.0,0.0,0.0
2022-01-03 08:00:00,0.0,0.0,20.251483460710944,21.0,20.0,22.0,0.0,0.0
2022-01-03 08:30:00,2280.934088827082,0.0,20.102098281334925,21.0,20.0,22.0,651.6954539505949,0.0
2022-01-03 09:00:00,4000.0,0.0,20.088531943344414,21.0,20.0,22.0,1142.857142857143,0.0
2022-01-03 09:30:00,4000.0,0.0,20.17613828393717,21.0,20.0,22.0,1142.857142857143,0.0
2022-01-03 10:00:00,4000.0,0.0,20.26507735566914,15.0,15.0,,1142.857142857143,0.0
2022-01-03 10:30:00,4000.0,0.0,20.355610035246183,15.0,15.0,,1142.857142857143,0.0
2022-01-03 11:00:00,4000.0,0.0,20.4474407462907,15.0,15.0,,1142.857142857143,0.0
2022-01-03 11:30:00,4000.0,0.0,20.533360421235866,15.0,15.0,,1142.857142857143,0.0
2022-01-03 12:00:00,4000.0,0.0,20.606107135608564,15.0,15.0,,1142.857142857143,0.0
2022-01-03 12:30:00,4000.0,0.0,20.67164736720214,15.0,15.0,,1142.857142857143,0.0
2022-01-03 13:00:00,4000.0,0.0,20.733149572334128,15.0,15.0,,1142.857142857143,0.0
2022-01-03 13:30:00,4000.0,0.0,20.790108273057438,15.0,15.0,,1142.857142857143,0.0
2022-01-03 14:00:00,4000.0,0.0,20.845502246104193,15.0,15.0,,1142.857142857143,0.0
2022-01-03 14:30:00,4000.0,0.0,20.901010124608884,15.0,15.0,,1142.857142857143,0.0
2022-01-03 15:00:00,4000.0,0.0,20.952895380048304,15.0,15.0,,1142.857142857143,0.0
2022-01-03 15:30:00,4000.0,0.0,21.001200968427177,15.0,15.0,,1142.857142857143,0.0
2022-01-03 16:00:00,4000.0,0.0,21.041226253386537,15.0,15.0,,1142.857142857143,0.0
2022-01-03 16:30:00,4000.0,0.0,21.072239380816736,15.0,15.0,,1142.857142857143,0.0
2022-01-03 17:00:00,0.0,0.0,21.098438123336695,21.0,20.0,22.0,0.0,0.0
2022-01-03 17:30:00,0.0,0.0,20.883832137684482,21.0,20.0,22.0,0.0,0.0
2022-01-03 18:00:00,0.0,0.0,20.67177088704,21.0,20.0,22.0,0.0,0.0
2022-01-03 18:30:00,0.0,0.0,20.45641392,21.0,20.0,22.0,0.0,0.0
2022-01-03 19:00:00,0.0,0.0,20.23116,21.0,20.0,22.0,0.0,0.0
2022-01-03 19:30:00,0.0,3922.6666666666606,20.0,21.0,20.0,22.0,0.0,4358.518518518512
2022-01-03 20:00:00,0.0,3974.000000000015,20.0,21.0,20.0,22.0,0.0,4415.555555555572
2022-01-03 20:30:00,0.0,0.0,20.0,21.0,20.0,22.0,0.0,0.0
2022-01-03 21:00:00,0.0,0.0,19.762608695652172,15.0,15.0,,0.0,0.0
2022-01-03 21:30:00,0.0,0.0,19.527360371193843,15.0,15.0,,0.0,0.0
2022-01-03 22:00:00,0.0,0.0,19.29549443793463,15.0,15.0,,0.0,0.0
2022-01-03 22:30:00,0.0,0.0,19.067524148156746,15.0,15.0,,0.0,0.0
2022-01-03 23:00:00,0.0,0.0,18.844035719522477,15.0,15.0,,0.0,0.0
